cluster_id,algorithm,suggested_name,manual_name,cluster_quality,route_policy,notes
lab-cluster-28,tfidf_cosine_baseline,needs_link_enrichment_social_media_link,,,,
lab-cluster-284,tfidf_cosine_baseline,needs_link_enrichment_internal_telegram_link,,,,
lab-cluster-285,tfidf_cosine_baseline,needs_link_enrichment_internal_telegram_link,,,,
lab-cluster-294,tfidf_cosine_baseline,needs_link_enrichment_link_share,,,,
lab-cluster-299,tfidf_cosine_baseline,needs_link_enrichment_link_share,,,,
lab-cluster-301,tfidf_cosine_baseline,needs_link_enrichment_internal_telegram_link,,,,
lab-cluster-302,tfidf_cosine_baseline,needs_link_enrichment_social_media_link,,,,
lab-cluster-308,tfidf_cosine_baseline,needs_link_enrichment_link_share,,,,
lab-cluster-320,tfidf_cosine_baseline,needs_link_enrichment_link_share,,,,
lab-cluster-330,tfidf_cosine_baseline,needs_link_enrichment_social_media_link,,,,
lab-cluster-340,tfidf_cosine_baseline,needs_link_enrichment_internal_telegram_link,,,,
lab-cluster-341,tfidf_cosine_baseline,needs_link_enrichment_internal_telegram_link,,,,
lab-cluster-35,tfidf_cosine_baseline,needs_link_enrichment_internal_telegram_link,,,,
lab-cluster-352,tfidf_cosine_baseline,needs_link_enrichment_link_share,,,,
lab-cluster-37,tfidf_cosine_baseline,needs_link_enrichment_social_media_link,,,,
lab-cluster-372,tfidf_cosine_baseline,needs_link_enrichment_link_share,,,,
lab-cluster-384,tfidf_cosine_baseline,needs_link_enrichment_link_share,,,,
lab-cluster-390,tfidf_cosine_baseline,needs_link_enrichment_link_share,,,,
lab-cluster-397,tfidf_cosine_baseline,needs_link_enrichment_internal_telegram_link,,,,
lab-cluster-398,tfidf_cosine_baseline,needs_link_enrichment_internal_telegram_link,,,,
lab-cluster-4,tfidf_cosine_baseline,needs_link_enrichment_social_media_link,,,,
lab-cluster-401,tfidf_cosine_baseline,needs_link_enrichment_internal_telegram_link,,,,
lab-cluster-402,tfidf_cosine_baseline,needs_link_enrichment_internal_telegram_link,,,,
lab-cluster-404,tfidf_cosine_baseline,needs_link_enrichment_internal_telegram_link,,,,
lab-cluster-41,tfidf_cosine_baseline,needs_link_enrichment_social_media_link,,,,
lab-cluster-44,tfidf_cosine_baseline,needs_link_enrichment_social_media_link,,,,
lab-cluster-47,tfidf_cosine_baseline,needs_link_enrichment_internal_telegram_link,,,,
lab-cluster-49,tfidf_cosine_baseline,needs_link_enrichment_social_media_link,,,,
lab-cluster-60,tfidf_cosine_baseline,needs_link_enrichment_internal_telegram_link,,,,
lab-cluster-62,tfidf_cosine_baseline,needs_link_enrichment_link_share,,,,
lab-cluster-63,tfidf_cosine_baseline,needs_link_enrichment_resource_link,,,,
lab-cluster-73,tfidf_cosine_baseline,needs_link_enrichment_social_media_link,,,,
lab-cluster-75,tfidf_cosine_baseline,needs_link_enrichment_resource_link,,,,
lab-cluster-8,tfidf_cosine_baseline,needs_link_enrichment_social_media_link,,,,
lab-cluster-85,tfidf_cosine_baseline,needs_link_enrichment_social_media_link,,,,
lab-cluster-86,tfidf_cosine_baseline,needs_link_enrichment_link_share,,,,
lab-cluster-87,tfidf_cosine_baseline,needs_link_enrichment_internal_telegram_link,,,,
lab-cluster-88,tfidf_cosine_baseline,needs_link_enrichment_link_share,,,,
lab-cluster-92,tfidf_cosine_baseline,needs_link_enrichment_social_media_link,,,,
lab-cluster-96,tfidf_cosine_baseline,needs_link_enrichment_link_share,,,,
lab-cluster-98,tfidf_cosine_baseline,needs_link_enrichment_resource_link,,,,
lab-cluster-298,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-322,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-135,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-236,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-248,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-258,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-303,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-328,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-33,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-335,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-1,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-102,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-105,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-107,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-119,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-123,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-124,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-125,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-126,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-128,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-132,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-133,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-141,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-146,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-147,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-152,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-165,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-166,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-168,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-169,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-170,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-171,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-172,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-173,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-174,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-179,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-18,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-181,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-183,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-190,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-207,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-208,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-210,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-214,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-215,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-218,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-224,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-225,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-241,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-249,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-252,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-256,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-257,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-261,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-263,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-265,tfidf_cosine_baseline,retain_context_only_event_announcement,,,,
lab-cluster-282,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-283,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-286,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-287,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-290,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-296,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-297,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-300,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-304,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-309,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-315,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-316,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-317,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-32,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-323,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-325,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-326,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-327,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-329,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-331,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-332,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-333,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-338,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-351,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-353,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-354,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-355,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-356,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-357,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-358,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-359,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-360,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-361,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-362,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-368,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-369,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-370,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-371,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-374,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-377,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-378,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-379,tfidf_cosine_baseline,retain_context_only_event_announcement,,,,
lab-cluster-385,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-387,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-389,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-391,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-393,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-395,tfidf_cosine_baseline,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-50,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-52,tfidf_cosine_baseline,retain_context_only_career_job_post,,,,
lab-cluster-53,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-61,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-77,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-80,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-81,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-89,tfidf_cosine_baseline,retain_context_only_weak_signal,,,,
lab-cluster-31,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-48,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-43,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-9,tfidf_cosine_baseline,signal_only_risk_review_risk_promo_referral,,,,
lab-cluster-116,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-90,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-104,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-213,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-255,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-29,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-84,tfidf_cosine_baseline,signal_only_risk_review_referral_or_invite_link,,,,
lab-cluster-100,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-103,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-108,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-117,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-121,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-131,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-139,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-140,tfidf_cosine_baseline,signal_only_risk_review_risk_promo_referral,,,,
lab-cluster-143,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-158,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-163,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-185,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-19,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-196,tfidf_cosine_baseline,signal_only_risk_review_referral_or_invite_link,,,,
lab-cluster-2,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-203,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-209,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-211,tfidf_cosine_baseline,signal_only_risk_review_risk_promo_referral,,,,
lab-cluster-219,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-220,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-221,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-222,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-223,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-226,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-228,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-23,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-232,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-233,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-235,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-237,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-238,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-239,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-240,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-247,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-253,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-259,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-264,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-279,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-280,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-281,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-288,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-292,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-3,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-311,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-312,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-313,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-314,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-318,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-319,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-321,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-324,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-334,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-336,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-337,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-34,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-343,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-344,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-345,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-349,tfidf_cosine_baseline,signal_only_risk_review_referral_or_invite_link,,,,
lab-cluster-365,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-366,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-367,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-373,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-375,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-376,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-380,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-381,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-388,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-39,tfidf_cosine_baseline,signal_only_risk_review_referral_or_invite_link,,,,
lab-cluster-42,tfidf_cosine_baseline,signal_only_risk_review_referral_or_invite_link,,,,
lab-cluster-45,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-46,tfidf_cosine_baseline,signal_only_risk_review_referral_or_invite_link,,,,
lab-cluster-51,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-56,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-57,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-6,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-68,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-7,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-71,tfidf_cosine_baseline,signal_only_risk_review_risk_promo_referral,,,,
lab-cluster-76,tfidf_cosine_baseline,signal_only_risk_review_risk_promo_referral,,,,
lab-cluster-91,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-97,tfidf_cosine_baseline,no_material_low_value_chatter,,,,
lab-cluster-348,tfidf_cosine_baseline,manual_review_only_abuse_or_circumvention,,,,
lab-cluster-394,tfidf_cosine_baseline,manual_review_only_abuse_or_circumvention,,,,
lab-cluster-197,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-293,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-189,time_thread_entity,review_signal_or_discussion_outage_status,,,,
lab-cluster-20,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-64,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-40,time_thread_entity,needs_link_enrichment_social_media_link,,,,
lab-cluster-109,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-123,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-65,time_thread_entity,review_signal_or_discussion_outage_status,,,,
lab-cluster-25,time_thread_entity,retain_context_only_career_job_post,,,,
lab-cluster-204,time_thread_entity,review_signal_or_discussion_potential_discussion_signal,,,,
lab-cluster-114,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-175,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-21,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-222,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-248,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-352,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-91,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-76,time_thread_entity,needs_link_enrichment_internal_telegram_link,,,,
lab-cluster-75,time_thread_entity,needs_link_enrichment_social_media_link,,,,
lab-cluster-16,time_thread_entity,retain_context_only_event_announcement,,,,
lab-cluster-80,time_thread_entity,retain_context_only_career_job_post,,,,
lab-cluster-71,time_thread_entity,needs_link_enrichment_social_media_link,,,,
lab-cluster-79,time_thread_entity,needs_link_enrichment_link_share,,,,
lab-cluster-69,time_thread_entity,retain_context_only_model_rumor_or_pricing_claim,,,,
lab-cluster-110,time_thread_entity,retain_context_only_career_job_post,,,,
lab-cluster-102,time_thread_entity,review_signal_or_discussion_digest_news,,,,
lab-cluster-105,time_thread_entity,review_signal_or_discussion_digest_news,,,,
lab-cluster-107,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-126,time_thread_entity,review_signal_or_discussion_digest_news,,,,
lab-cluster-13,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-130,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-132,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-133,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-143,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-149,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-151,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-154,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-156,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-157,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-162,time_thread_entity,review_signal_or_discussion_digest_news,,,,
lab-cluster-17,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-170,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-177,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-179,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-182,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-183,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-184,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-188,time_thread_entity,review_signal_or_discussion_outage_status,,,,
lab-cluster-190,time_thread_entity,review_signal_or_discussion_outage_status,,,,
lab-cluster-192,time_thread_entity,review_signal_or_discussion_outage_status,,,,
lab-cluster-194,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-195,time_thread_entity,review_signal_or_discussion_digest_news,,,,
lab-cluster-198,time_thread_entity,review_signal_or_discussion_outage_status,,,,
lab-cluster-208,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-209,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-22,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-226,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-233,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-234,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-235,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-239,time_thread_entity,review_signal_or_discussion_outage_status,,,,
lab-cluster-240,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-242,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-256,time_thread_entity,review_signal_or_discussion_outage_status,,,,
lab-cluster-258,time_thread_entity,review_signal_or_discussion_outage_status,,,,
lab-cluster-280,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-282,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-291,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-30,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-316,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-322,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-325,time_thread_entity,review_signal_or_discussion_outage_status,,,,
lab-cluster-335,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-336,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-353,time_thread_entity,review_signal_or_discussion_outage_status,,,,
lab-cluster-356,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-361,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-365,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-368,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-369,time_thread_entity,review_signal_or_discussion_outage_status,,,,
lab-cluster-372,time_thread_entity,review_signal_or_discussion_outage_status,,,,
lab-cluster-38,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-5,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-53,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-54,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-57,time_thread_entity,review_signal_or_discussion_digest_news,,,,
lab-cluster-58,time_thread_entity,review_signal_or_discussion_digest_news,,,,
lab-cluster-63,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-90,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-92,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-96,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-97,time_thread_entity,review_signal_or_discussion_tech_signal,,,,
lab-cluster-26,time_thread_entity,retain_context_only_career_job_post,,,,
lab-cluster-118,time_thread_entity,needs_link_enrichment_social_media_link,,,,
lab-cluster-125,time_thread_entity,needs_link_enrichment_link_share,,,,
lab-cluster-137,time_thread_entity,needs_link_enrichment_link_share,,,,
lab-cluster-221,time_thread_entity,needs_link_enrichment_link_share,,,,
